Name,col.undertaken,Dob,Stream,Grade,state,city
George P,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
John W,goverenment,20-10-2000,BE,9.5,alaska,auburn~
David,goverenment,20-10-2000,BE,10,alabama,madison`
Elijah,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John H,goverenment,20-10-2000,BE,10,alabama,madison`
Charles,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Christian,goverenment,20-10-2000,BE,10,alabama,madison`
Magdalena,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Charles,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
William O,goverenment,20-10-2000,BE,10,alabama,madison`
John W,goverenment,20-10-2000,BTECH,10,alabama,madison`
John W,goverenment,20-10-2000,BE,6.5,louisiana,hoover#
Elizabeth,goverenment,20-10-2000,BE,7.5,california,dothan@
Thomas R,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,MTECH,10,alabama,madison`
Joshua,goverenment,20-10-2000,ME,10,alabama,madison`
Thomas,goverenment,20-10-2000,BE,10,alabama,madison`
Lewis,goverenment,12-12-2001,BE,10,alabama,madison`
Robert,goverenment,20-10-2000,BE,10,alabama,madison`
Edward,goverenment,01-01-2003,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Edward,goverenment,20-10-2000,BE,10,alabama,madison`
Julianna,goverenment,18-11-2002,BE,10,alabama,madison`
William L,private,20-10-2000,MBBS,10,alabama,madison`
Michael,goverenment,10-07-2004,BE,10,alabama,madison`
Francis H,goverenment,20-10-2000,BE,10,alabama,madison`
Susana,goverenment,20-10-2000,MS,10,alabama,madison`
Adam,goverenment,20-10-2000,BBA,8.5,arizona,decatur!
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Joseph,goverenment,20-10-2000,BE,5.5,Maryland,tuscaloosa$
Francis,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
George H,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,28-04-2005,BE,10,alabama,madison`
Mrs,goverenment,20-10-2000,BCOM,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Bernard,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Ann,goverenment,20-10-2000,BE,10,alabama,madison`
George B,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BE,10,alabama,madison`
A.B.,goverenment,20-10-2000,BE,10,alabama,madison`
Augustus,private,20-10-2000,BE,10,alabama,madison`
John A,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Godlieb,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BTECH,10,alabama,madison`
Michael,goverenment,18-11-2002,BE,6.5,louisiana,hoover#
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Christian,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,7.5,california,dothan@
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob C,goverenment,20-10-2000,BSC,10,alabama,madison`
George,goverenment,20-10-2000,MBBS,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Davis,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,MTECH,10,alabama,madison`
Edmond,goverenment,10-07-2004,BBA,10,alabama,madison`
Michael,private,01-01-2003,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Benjamin,goverenment,20-10-2000,BE,10,alabama,madison`
J.F.,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Israel A,goverenment,20-10-2000,BE,10,alabama,madison`
Lewis,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Michael O,goverenment,20-10-2000,BE,9.5,alaska,auburn~
Edmund,goverenment,20-10-2000,BE,10,alabama,madison`
Benjamin,goverenment,20-10-2000,BCOM,8.5,arizona,decatur!
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,28-04-2005,BE,10,alabama,madison`
Emanuel,goverenment,20-10-2000,BE,10,alabama,madison`
Emanuel,goverenment,20-10-2000,BE,10,alabama,madison`
Francis,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Elias,goverenment,20-10-2000,BE,10,alabama,madison`
John A,goverenment,12-12-2001,BE,10,alabama,madison`
John A,goverenment,20-10-2000,BE,10,alabama,madison`
Coley,goverenment,20-10-2000,BE,10,alabama,madison`
Sebina,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob & Peter,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,private,20-10-2000,MS,10,alabama,madison`
Edward,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
John,goverenment,20-10-2000,BE,10,alabama,madison`
Philip,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,ME,10,alabama,madison`
William,goverenment,18-11-2002,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Henry G,goverenment,20-10-2000,BTECH,4.5,oregon,huntsville/
John,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BBA,10,alabama,madison`
Matthias,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
Neal,goverenment,20-10-2000,BE,10,alabama,madison`
John F,goverenment,01-01-2003,BE,6.5,louisiana,hoover#
Benjamin,goverenment,20-10-2000,MBBS,7.5,california,dothan@
N.F.,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,private,20-10-2000,BE,10,alabama,madison`
Henry E,goverenment,10-07-2004,BE,10,alabama,madison`
Robert,goverenment,20-10-2000,BSC,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Savings Inst.,goverenment,20-10-2000,BE,10,alabama,madison`
Henry C,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Patrick,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Catharine,goverenment,20-10-2000,BE,10,alabama,madison`
I.N.,goverenment,20-10-2000,BE,10,alabama,madison`
James B,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
N.E.,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
George F,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
H.H.,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,goverenment,20-10-2000,BE,10,alabama,madison`
William,private,28-04-2005,BE,10,alabama,madison`
Carpenter,goverenment,20-10-2000,BCOM,10,alabama,madison`
Robert,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Richard,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,12-12-2001,BE,2.5,vermont,gadsden+
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Abraham,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,private,20-10-2000,BTECH,9.5,alaska,auburn~
Christian,goverenment,20-10-2000,BE,10,alabama,madison`
M.M.,goverenment,20-10-2000,BBA,10,alabama,madison`
Jonathan,goverenment,20-10-2000,ME,10,alabama,madison`
Jeremiah,goverenment,18-11-2002,BE,10,alabama,madison`
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,10-07-2004,BE,10,alabama,madison`
John,goverenment,01-01-2003,BE,10,alabama,madison`
John A,goverenment,20-10-2000,MTECH,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BSC,6.5,louisiana,hoover#
R.W.,goverenment,20-10-2000,MS,10,alabama,madison`
Casper,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,7.5,california,dothan@
Philip,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
F.A.,goverenment,20-10-2000,BE,10,alabama,madison`
H.E.,goverenment,20-10-2000,BE,10,alabama,madison`
George A,goverenment,20-10-2000,BE,10,alabama,madison`
Alexander,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Adam,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Andrew,private,20-10-2000,MBBS,10,alabama,madison`
William,goverenment,20-10-2000,BE,9.5,alaska,auburn~
George,goverenment,20-10-2000,BE,10,alabama,madison`
John S,goverenment,20-10-2000,BE,10,alabama,madison`
Peter,goverenment,20-10-2000,BE,5.5,Maryland,tuscaloosa$
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Hugh,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Edward,private,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John R,goverenment,20-10-2000,BBA,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Bernard,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
George B,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,10-07-2004,BE,10,alabama,madison`
Gerhart,goverenment,01-01-2003,BE,10,alabama,madison`
Elijah,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
George,private,20-10-2000,BE,10,alabama,madison`
Lucas,goverenment,18-11-2002,BE,10,alabama,madison`
Frederick,goverenment,28-04-2005,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Mrs,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BTECH,10,alabama,madison`
Henry,goverenment,20-10-2000,ME,10,alabama,madison`
Jacob,goverenment,20-10-2000,BCOM,10,alabama,madison`
Dennis,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
Arthur,goverenment,20-10-2000,BE,10,alabama,madison`
Watson H,goverenment,20-10-2000,BE,7.5,california,dothan@
William F,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,private,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Augustus,goverenment,20-10-2000,BE,10,alabama,madison`
Theodore,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,MS,10,alabama,madison`
Charles,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,9.5,alaska,auburn~
Frederick,goverenment,20-10-2000,BE,6.5,louisiana,hoover#
John,goverenment,20-10-2000,MBBS,10,alabama,madison`
J.M.,goverenment,20-10-2000,BE,10,alabama,madison`
J.K.,goverenment,20-10-2000,BE,10,alabama,madison`
M,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel D,private,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
Patrick,goverenment,10-07-2004,BBA,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,goverenment,12-12-2001,BE,10,alabama,madison`
Albert F,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
J.F.,goverenment,20-10-2000,BE,10,alabama,madison`
Emanuel,goverenment,20-10-2000,BSC,10,alabama,madison`
Willet C,goverenment,20-10-2000,BE,10,alabama,madison`
Gundacker,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Abraham,private,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Robert,goverenment,20-10-2000,BE,10,alabama,madison`
Philip,goverenment,01-01-2003,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Edward,goverenment,20-10-2000,BE,10,alabama,madison`
Joseph,goverenment,20-10-2000,BE,10,alabama,madison`
Stratten,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,18-11-2002,BE,10,alabama,madison`
Ely,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,20-10-2000,BTECH,10,alabama,madison`
Sarah,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,private,20-10-2000,BE,2.5,vermont,gadsden+
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
N.S.,goverenment,20-10-2000,BE,10,alabama,madison`
Lewis,goverenment,20-10-2000,ME,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
David W,goverenment,20-10-2000,BE,10,alabama,madison`
Arthur,goverenment,20-10-2000,BE,10,alabama,madison`
Francis,goverenment,20-10-2000,BE,10,alabama,madison`
Abraham,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,MTECH,7.5,california,dothan@
Peter,private,10-07-2004,BE,10,alabama,madison`
Elizabeth,goverenment,20-10-2000,BE,10,alabama,madison`
Christian,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Mathias,goverenment,20-10-2000,BE,10,alabama,madison`
Mrs,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
George F,goverenment,20-10-2000,BE,10,alabama,madison`
Philip,goverenment,20-10-2000,BCOM,10,alabama,madison`
Franklin J,goverenment,20-10-2000,BTECH,10,alabama,madison`
Adam,goverenment,20-10-2000,MS,10,alabama,madison`
Luther,goverenment,20-10-2000,BE,10,alabama,madison`
Levi J,goverenment,20-10-2000,BE,10,alabama,madison`
Rudolph,goverenment,20-10-2000,BE,10,alabama,madison`
J,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,20-10-2000,BE,10,alabama,madison`
Timothy,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
Reuben,goverenment,20-10-2000,BE,10,alabama,madison`
Joseph,goverenment,28-04-2005,BE,9.5,alaska,auburn~
Henry,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Horace,goverenment,01-01-2003,BE,10,alabama,madison`
William B,goverenment,20-10-2000,BE,10,alabama,madison`
Robert,private,20-10-2000,BE,10,alabama,madison`
Josiah,goverenment,20-10-2000,BE,10,alabama,madison`
Emanuel C,goverenment,20-10-2000,BE,10,alabama,madison`
John,private,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,goverenment,20-10-2000,BE,10,alabama,madison`
Adam,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Emanuel,goverenment,20-10-2000,BE,10,alabama,madison`
Robert,goverenment,20-10-2000,BE,10,alabama,madison`
Timothy,goverenment,20-10-2000,BE,6.5,louisiana,hoover#
I.D.,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
Henry R,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Frederick,goverenment,10-07-2004,BE,10,alabama,madison`
Adam,goverenment,20-10-2000,BSC,10,alabama,madison`
Abraham,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Philip,goverenment,18-11-2002,MBBS,8.5,arizona,decatur!
Patton,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,20-10-2000,ME,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Nathan C,goverenment,20-10-2000,BTECH,10,alabama,madison`
F.B.,goverenment,20-10-2000,BE,10,alabama,madison`
Godlieb,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BBA,10,alabama,madison`
Martin,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,7.5,california,dothan@
Emanuel,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Philip,goverenment,20-10-2000,BE,10,alabama,madison`
Andrew,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,12-12-2001,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
Andrew,goverenment,20-10-2000,BE,10,alabama,madison`
George M,goverenment,20-10-2000,BE,10,alabama,madison`
Joshua,goverenment,20-10-2000,BE,10,alabama,madison`
Charlotte,goverenment,20-10-2000,MS,10,alabama,madison`
Bonom,goverenment,20-10-2000,BCOM,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,9.5,alaska,auburn~
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
Catharine,goverenment,28-04-2005,BE,10,alabama,madison`
Conrad,goverenment,20-10-2000,BE,10,alabama,madison`
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
Josiah,goverenment,20-10-2000,BE,10,alabama,madison`
Charles,goverenment,20-10-2000,BE,10,alabama,madison`
Martin,goverenment,20-10-2000,BE,10,alabama,madison`
Thomas,goverenment,20-10-2000,BE,10,alabama,madison`
Conrad,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,01-01-2003,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,MTECH,10,alabama,madison`
John F,goverenment,20-10-2000,BE,3.5,Pennsylvania,prattville*
Rosina,goverenment,20-10-2000,BE,5.5,Maryland,tuscaloosa$
Christian,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
Daniel,goverenment,18-11-2002,BE,10,alabama,madison`
William,goverenment,10-07-2004,BE,10,alabama,madison`
Edwin,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
William,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Daniel L,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Thaddeus,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,ME,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Ross,goverenment,20-10-2000,BE,10,alabama,madison`
Levi,goverenment,20-10-2000,BE,10,alabama,madison`
John W,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BE,10,alabama,madison`
Benjamin,goverenment,20-10-2000,BE,10,alabama,madison`
Benjamin,goverenment,20-10-2000,BE,10,alabama,madison`
Mosher,goverenment,20-10-2000,MS,10,alabama,madison`
John,goverenment,20-10-2000,MBBS,10,alabama,madison`
Martin,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Christian,goverenment,20-10-2000,BE,10,alabama,madison`
Joseph,goverenment,20-10-2000,BE,10,alabama,madison`
Edward,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,28-04-2005,BE,10,alabama,madison`
A. Herr,private,20-10-2000,BE,10,alabama,madison`
Lawrence,goverenment,20-10-2000,BE,10,alabama,madison`
Thomas,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BSC,3.5,Pennsylvania,prattville*
Peter A,goverenment,20-10-2000,BCOM,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
William F,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John F,goverenment,20-10-2000,BE,10,alabama,madison`
Abraham,goverenment,20-10-2000,BE,10,alabama,madison`
Samuel,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Mary,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Henry,goverenment,20-10-2000,BBA,10,alabama,madison`
Christian,goverenment,01-01-2003,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,MS,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John L,goverenment,20-10-2000,BE,10,alabama,madison`
Thomas,goverenment,20-10-2000,BE,7.5,california,dothan@
Emanuel,goverenment,20-10-2000,BE,10,alabama,madison`
P.V.S.,goverenment,20-10-2000,BE,10,alabama,madison`
Sarah,goverenment,20-10-2000,BE,10,alabama,madison`
John C,goverenment,10-07-2004,BE,10,alabama,madison`
Daniel,goverenment,20-10-2000,BE,10,alabama,madison`
P.S.,goverenment,20-10-2000,BE,10,alabama,madison`
Catharine,goverenment,20-10-2000,BE,10,alabama,madison`
Adam,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,12-12-2001,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BTECH,4.5,oregon,huntsville/
Peter,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
Samuel,goverenment,20-10-2000,BE,9.5,alaska,auburn~
Joseph,goverenment,20-10-2000,ME,10,alabama,madison`
Jacob,goverenment,18-11-2002,MTECH,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,28-04-2005,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,8.5,arizona,decatur!
William,goverenment,20-10-2000,BE,10,alabama,madison`
Francis,goverenment,20-10-2000,BE,6.5,louisiana,hoover#
Mary,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
Thomas C,goverenment,20-10-2000,BE,5.5,Maryland,tuscaloosa$
Richard,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
George B,goverenment,20-10-2000,MS,3.5,Pennsylvania,prattville*
George,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
David,goverenment,20-10-2000,BBA,10,alabama,madison`
Daniel,goverenment,20-10-2000,MBBS,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
Henry M,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BE,10,alabama,madison`
Eliza,goverenment,20-10-2000,BE,10,alabama,madison`
William,goverenment,10-07-2004,BE,10,alabama,madison`
Isaac,goverenment,20-10-2000,BE,10,alabama,madison`
Henry,goverenment,20-10-2000,BCOM,10,alabama,madison`
Francis,goverenment,20-10-2000,BE,10,alabama,madison`
Christian,goverenment,01-01-2003,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,ME,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,9.5,alaska,auburn~
John,goverenment,20-10-2000,BE,10,alabama,madison`
Casper,goverenment,20-10-2000,BE,10,alabama,madison`
George A,goverenment,20-10-2000,BSC,10,alabama,madison`
ALexander,goverenment,20-10-2000,BE,10,alabama,madison`
James,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Henry S,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,7.5,california,dothan@
William,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,8.5,arizona,decatur!
Michael,goverenment,20-10-2000,MS,10,alabama,madison`
James,goverenment,20-10-2000,BE,10,alabama,madison`
Jacob M,goverenment,20-10-2000,BE,10,alabama,madison`
